SnapshotAt,Date,Sport,SportId,League,Home,Away,EventId,CanonicalId,StartUtc,HomeOdds,DrawOdds,AwayOdds,Source,PublicBase
2026-07-25T12:00:03+02:00,2026-07-25,futsal,14,Brazil Championship. Women,Confianca-SE (Women),Resenhas (Women),738046901,352979528,2026-07-25T19:00:00+00:00,4.305,4.26,1.51,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,futsal,14,Brazil. National League,Carlos Barbosa ACBF,Campo Mourao,739034968,354147996,2026-07-25T19:00:00+00:00,1.51,4.55,4.63,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,futsal,14,Brazil. National League,Cascavel,Santo Andre Intelli,739035236,354148984,2026-07-25T20:00:00+00:00,1.454,5.0,4.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,futsal,14,Brazil Championship. Women,Telemaco Borba (Women),Londrina (Women),738047632,352979602,2026-07-25T22:00:00+00:00,2.0,3.95,2.797,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,futsal,14,Brazil. National League,Krona Joinville,Umuarama,739035237,354148634,2026-07-25T22:30:00+00:00,1.454,5.0,4.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Ashley Coleman,Jack Aldridge,739030306,354146616,2026-07-25T18:50:00+00:00,1.73,,2.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,PDC World Matchplay,Gerwyn Price,Gian van Veen,738925203,354010838,2026-07-25T19:05:00+00:00,1.55,,2.327,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Henry Coates,Scott Robertson,739030879,354146614,2026-07-25T19:15:00+00:00,1.59,,2.24,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Jack Aldridge,Derek Coulson,739030881,354146618,2026-07-25T19:35:00+00:00,2.0,,1.73,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Scott Robertson,Archie Self,739030880,354146620,2026-07-25T19:55:00+00:00,1.83,,1.83,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Derek Coulson,Ashley Coleman,739032117,354147250,2026-07-25T20:15:00+00:00,1.59,,2.24,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,Modus Super Series. 2026,Archie Self,Henry Coates,739032118,354147252,2026-07-25T20:35:00+00:00,1.8,,2.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,darts,21,PDC World Matchplay,Luke Littler,Dirk van Duijvenbode,738666193,353707366,2026-07-25T20:45:00+00:00,1.02,,9.9,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,David Grace,Deng Haohui,738938439,354035764,2026-07-25T12:00:00+00:00,1.51,,2.455,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Fergal Quinn,Phil O'Kane,738936795,354032824,2026-07-25T12:00:00+00:00,2.179,,1.635,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Iulian Boiko,Gong Chenzhi,738921442,354012758,2026-07-25T12:00:00+00:00,1.62,,2.208,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Jimmy White,Ka Wai Cheung,738937903,354034464,2026-07-25T12:00:00+00:00,3.35,,1.295,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Liam Highfield,Michael Larkov,738921436,354012576,2026-07-25T12:00:00+00:00,1.052,,8.0,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Mahmoud El Hareedy,Luo Zetao,738944019,354040584,2026-07-25T12:00:00+00:00,3.465,,1.28,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Marco Fu,Hammad Miah,738921454,354012578,2026-07-25T12:00:00+00:00,1.25,,3.7,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Sam Craigie,Sean O'Sullivan,738921478,354012760,2026-07-25T12:00:00+00:00,1.186,,4.41,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Alfred Burden,Artemijs Zizins,738921490,354012756,2026-07-25T15:00:00+00:00,2.333,,1.56,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Lan Yuhao,Antoni Kowalski,738921484,354012762,2026-07-25T15:00:00+00:00,1.71,,2.04,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Liu Wenwei,Ashley Carty,738923195,354015836,2026-07-25T15:00:00+00:00,2.475,,1.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Ng On Yee,Jamie Clarke,738923189,354015840,2026-07-25T15:00:00+00:00,8.2,,1.049,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Reanne Evans,Craig Steadman,738937390,354033640,2026-07-25T15:00:00+00:00,4.745,,1.164,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Ross Muir,Panchaya Channoi,738944446,354043010,2026-07-25T15:00:00+00:00,1.085,,6.5,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Sahil Nayyar,Oliver Sykes,738937897,354034154,2026-07-25T15:00:00+00:00,4.265,,1.196,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Alexander Ursenbacher,Anton Kazakov,738937383,354033642,2026-07-25T18:00:00+00:00,1.63,,2.189,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Gao Yang,Joshua Thomond,738937909,354034466,2026-07-25T18:00:00+00:00,1.164,,4.745,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Ian Burns,Duane Jones,738923762,354015844,2026-07-25T18:00:00+00:00,1.61,,2.227,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Liam Graham,Kaylan Patel,738944440,354043020,2026-07-25T18:00:00+00:00,1.41,,2.771,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Oliver Brown,Wang Xinbo,738935301,354030684,2026-07-25T18:00:00+00:00,4.655,,1.168,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Steven Hallworth,Liam Davies,738923750,354015838,2026-07-25T18:00:00+00:00,2.092,,1.69,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Yao Pengcheng,Stuart Carrington,738923756,354015842,2026-07-25T18:00:00+00:00,1.51,,2.455,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
2026-07-25T12:00:03+02:00,2026-07-25,snooker,30,England Open. 2026,Zhao Hanyang,Thanawat Thirapongpaiboon,738944876,354043006,2026-07-25T18:00:00+00:00,2.04,,1.71,1XBET_PUBLIC_LINEFEED,https://q1ayxwi7tuwrn.bar
